qr_id,batch_id,drug_id,drug_name,qr_hash,qr_version,generated_date,generated_by,expiry_date,scan_count,last_scan_date,last_scan_location,last_scan_device,verified_count,failed_verify_count,verification_rate_pct,blockchain_anchor,qr_status,tamper_detected,url_embedded
QR000829,BAT000829,DRG0029,Tiotropium Inhaler,f0821a2c3d87fde5844c98d6d4aacb178558386fd1c0037ca32ab8bff8a15843,v2,24-07-2025,Novartis India,26-04-2027,172,14-05-2026 03:40,KGMU Lucknow,Mobile,158,14,91.9,0x1a4852f70f71039e80f064bed1185e0c1016f67ee18126ab9d25b065c80729,Active,No,https://verify.pharma.in/qr/f0821a2c3d87fde5
QR000830,BAT000830,DRG0030,Doxofylline 400mg,10752a66ea4ee015abbda06dfcc64ab0bec3917659678e9a73c1feebaa19a2ef,v2,09-12-2025,Biological E Ltd,05-04-2029,439,09-05-2026 00:42,Medanta Hospital Gurugram,Web,431,8,98.2,0xa24bb7fbe583cc84ecfcf8b45008e08300b9779cf6e2bf32ed4eb2c668ed45,Active,No,https://verify.pharma.in/qr/10752a66ea4ee015
QR000831,BAT000831,DRG0031,Omeprazole 20mg,7bcd66cdc2b595ec813fcb291ae97552bc82c5ddb8995b88bc7f01669dfc3d11,v2,01-06-2025,Zydus Cadila,03-06-2028,199,04-05-2026 16:18,Ruby Hall Clinic Pune,Mobile,196,3,98.5,0xc7697a783216191a628429415d8e7ee8eb84066e4fc8eb7b288996ba48a380,Active,No,https://verify.pharma.in/qr/7bcd66cdc2b595ec
QR000832,BAT000832,DRG0032,Pantoprazole 40mg,8fc79285eec6aea30feedbbd1285d8443216b144c3d3f050a383cad055f814d9,v2,06-05-2025,Abbott Healthcare India,16-08-2028,110,21-04-2026 12:30,SMS Hospital Jaipur,Web,98,12,89.1,0x5f9e95f4124d6dbd430273891a9a4447ababa8627fbbfa55f8a78e87bebc90,Active,No,https://verify.pharma.in/qr/8fc79285eec6aea3
QR000833,BAT000833,DRG0033,Ondansetron 4mg,420f5d4d006a04619313679707555556fdb785e132f8b677c1d8f2543c1affac,v2,10-01-2026,Bharat Biotech,05-04-2030,26,16-04-2026 01:00,Yashoda Hospital Hyderabad,Scanner,23,3,88.5,0xbcac1cdf7666f1ac62ba1b99c61e5fc8cfafca4e126888f3d5a74bd93e6e7a,Active,No,https://verify.pharma.in/qr/420f5d4d006a0461
QR000834,BAT000834,DRG0034,Domperidone 10mg,60981884cfc85cfe8fe55ff8fe513801da8495c34f313aa3b97921472b761664,v2,27-02-2026,Bharat Biotech,03-06-2028,20,23-04-2026 07:02,AMRI Hospital Kolkata,Web,17,3,85.0,0x3b088e7e35246814f52d0d134fafe3cfc3ff881218b741a1f659181007b803,Active,No,https://verify.pharma.in/qr/60981884cfc85cfe
QR000835,BAT000835,DRG0035,Metoclopramide 10mg,52f176cf73f90601013cbd9a1bf81afd15d9c29ebb1636c8f92f9908db36cf57,v2,28-12-2025,Torrent Pharmaceuticals,17-08-2029,453,14-05-2026 22:41,PGIMER Chandigarh,Mobile,409,44,90.3,0x52bfeb42f2f1ebdb049b79c0b902444d0d31b8013c6c4740a8cbdc7365a7b8,Active,No,https://verify.pharma.in/qr/52f176cf73f90601
QR000836,BAT000836,DRG0036,Oseltamivir 75mg,f8c868a67f5067b449f65a4b22103e29c061339e49179b5488ce69d21eef762e,v2,02-06-2025,Aurobindo Pharma,11-12-2029,49,03-05-2026 18:45,MGM Hospital Chennai,Mobile,48,1,98.0,0xc7e3c16d8fd9b2d746aac13b113ec6755afee1528ce0ec61588cc761da1ade,Active,No,https://verify.pharma.in/qr/f8c868a67f5067b4
QR000837,BAT000837,DRG0037,Acyclovir 400mg,ba749e8d21f39c42194fcfccba35d24e9e0feb0e781c09cd101a11cd50a23b2b,v2,14-01-2026,Pfizer India,20-09-2028,69,19-04-2026 23:30,PGIMER Chandigarh,Scanner,62,7,89.9,0xb89e1f7de36d626b5e54547993cd590e9cd7c5e0a60c3f679943a1ecdb67d6,Active,No,https://verify.pharma.in/qr/ba749e8d21f39c42
QR000838,BAT000838,DRG0038,Tenofovir 300mg,cad1afe62115f6b911fcb08cbacbb731dbea71a386a8559b5961c20e1ce1a872,v2,28-04-2025,Zydus Cadila,31-01-2030,159,14-05-2026 08:07,Ruby Hall Clinic Pune,Mobile,145,14,91.2,0xc6c7b89151a5b501184053a7ea39863e2de492a7c2ce7a0a2da1300bd7c1cf,Active,No,https://verify.pharma.in/qr/cad1afe62115f6b9
QR000839,BAT000839,DRG0039,Remdesivir 100mg Inj,c22030b306e30501cd010d997c470ca2c9046014b6838d4e698fc587f6178c04,v2,12-03-2025,Cadila Healthcare,09-12-2029,177,21-04-2026 20:53,Apollo Hospital Mumbai,Kiosk,160,17,90.4,0xe4b12b0e1a1e383ffc3d944e2a08e3f50992dfd6060157cfa0d923567fbaac,Active,No,https://verify.pharma.in/qr/c22030b306e30501
QR000840,BAT000840,DRG0040,Valacyclovir 500mg,830f284f8b62d1efb624e642d19b73cfd031b926deaeeea58d43875ccab6e1cb,v2,03-01-2026,Abbott Healthcare India,13-05-2028,300,09-05-2026 23:47,Manipal Hospital Bengaluru,Web,284,16,94.7,0x98e73473694b48ead7165a3b3dc49d084eaa18aac3d8607c9f01383a1c33f1,Active,No,https://verify.pharma.in/qr/830f284f8b62d1ef
QR000841,BAT000841,DRG0041,Fluconazole 150mg,e5e9e9af16399ddfacba959bad89adbffab3c5a953160bfca81602f0108b561d,v2,20-05-2025,Alkem Laboratories,17-06-2029,128,16-04-2026 04:42,Ruby Hall Clinic Pune,Mobile,118,10,92.2,0x03d6d38e9714c82343f30cf62250f354b3110c895b80f662008ad57e753df8,Active,No,https://verify.pharma.in/qr/e5e9e9af16399ddf
QR000842,BAT000842,DRG0042,Itraconazole 100mg,c27b059f97edc77e357e4df296f7b978df2a2f1a36bfbf858813b45144b4bca5,v2,18-04-2025,Cipla Ltd,21-12-2028,170,18-04-2026 06:26,Manipal Hospital Bengaluru,Scanner,155,15,91.2,0xd4a96775fb7ee92b0fce0b8c438dcc347a71672e5b2e390d94fc934a4ae00a,Active,No,https://verify.pharma.in/qr/c27b059f97edc77e
QR000843,BAT000843,DRG0043,Amphotericin B Inj,704ce1229f242eab2d3e500420d2f78b7f47df4b8846aa2c961d25475409c3ab,v2,05-04-2026,GlaxoSmithKline India,01-02-2027,363,01-05-2026 19:32,Sterling Hospital Ahmedabad,Web,308,55,84.8,0x6f09480c1ac51c8f8a344035ee74c898d70b61798fe5137bf10d5ab2289552,Active,Yes,https://verify.pharma.in/qr/704ce1229f242eab
QR000844,BAT000844,DRG0044,Voriconazole 200mg,e7cb434a7f80e7598ca75a04773b384c97b2132b5215a2f930a216aabd6fabf0,v2,01-07-2025,Lupin Pharmaceuticals,19-01-2030,49,09-05-2026 01:44,AMRI Hospital Kolkata,Web,48,1,98.0,0x619069953c71694b7720c514fb9584c61473b18d7a0807da330cc5601d131b,Active,No,https://verify.pharma.in/qr/e7cb434a7f80e759
QR000845,BAT000845,DRG0045,Terbinafine 250mg,54baf0199292ce046489166df7df7a1ff3e0dd82d12ef257030283b044752508,v2,02-10-2025,Wockhardt Ltd,12-10-2027,89,02-05-2026 19:53,Manipal Hospital Bengaluru,Scanner,76,13,85.4,0xbd2455fa1147f7dc21dbd29b547febbc6595dbd01876d002315bdf6a2a9dbf,Active,No,https://verify.pharma.in/qr/54baf0199292ce04
QR000846,BAT000846,DRG0046,BCG Vaccine,63954c19b3bdc3f32b929f9763a97d2b8175125a3de03009a8dc4be26b5e4e86,v2,20-03-2025,Cadila Healthcare,30-08-2026,259,09-05-2026 18:28,Civil Hospital Surat,Scanner,258,1,99.6,0xb4792e7c338280c6d76906205f1e65fa9828aa12063d73527a7890f94965eb,Active,No,https://verify.pharma.in/qr/63954c19b3bdc3f3
QR000847,BAT000847,DRG0047,Hepatitis B Vaccine,09cb936d385fac08019b92702aeda6805e2178eaaaca62cba2a39deeff8fd6f6,v2,14-08-2025,Serum Institute of India,14-09-2027,258,29-04-2026 22:51,Apollo Hospital Mumbai,Mobile,235,23,91.1,0x59f1fef6208e540bc0700b327fd8ea9fc0ab51a5a3f5c2b1974973a476c9f1,Active,No,https://verify.pharma.in/qr/09cb936d385fac08
QR000848,BAT000848,DRG0048,MMR Vaccine,8d4dd2043da62dd74b1261e3c210a29a7c5f26169722d3581d9ca8af6f64ee14,v2,21-12-2025,Sun Pharmaceutical Industries,03-01-2028,91,16-05-2026 02:01,SMS Hospital Jaipur,Kiosk,82,9,90.1,0xe92c61bf32c7fe639cbbf8e91038bb551510db849575e24a25fb93ac2416af,Active,No,https://verify.pharma.in/qr/8d4dd2043da62dd7
QR000849,BAT000849,DRG0049,COVID-19 mRNA Vaccine,15995808bb2c575ade5a531b22eabf1458a1e146a18d2d4c17721271660029d2,v2,03-02-2025,Dr Reddy's Laboratories,04-11-2027,284,10-05-2026 12:59,SCB Medical Bhubaneswar,Mobile,276,8,97.2,0x31c92dc9f5361a42827e476d95fb868b09df5f45eb1c9a2c37ac5723fa35aa,Active,No,https://verify.pharma.in/qr/15995808bb2c575a
QR000850,BAT000850,DRG0050,Influenza Vaccine,6188c134b1c9115e8fb4943c4014deee685beff31ecc894d05768faa5200e3b8,v2,31-03-2025,Biological E Ltd,01-03-2029,240,29-04-2026 10:16,Apollo Hospital Mumbai,Kiosk,219,21,91.2,0xdeb19d9750b78dbb6174deb491002f0d17c7802b6716ccb8ce152debf4a289,Active,No,https://verify.pharma.in/qr/6188c134b1c9115e
QR000851,BAT000851,DRG0051,Sertraline 50mg,15a4a8673a52cc62e1f1ae36a7b9ed267ead57744eaef39e60c4c751f6e1748a,v2,04-01-2025,GlaxoSmithKline India,05-03-2027,313,19-04-2026 05:51,MGM Hospital Chennai,Kiosk,281,32,89.8,0x26c892e39e4948bf19c0d7fab576abd01ef642258ad7ee9960f51c257b29e5,Active,No,https://verify.pharma.in/qr/15a4a8673a52cc62
QR000852,BAT000852,DRG0052,Escitalopram 10mg,64ceb04066238949fd208e65c2193e1bc524e1eb28300475dfe8110527e742fd,v2,16-01-2025,Zydus Cadila,09-11-2029,134,29-04-2026 11:29,Medanta Hospital Gurugram,Mobile,116,18,86.6,0x8c53f3598502d21ca1ea7017fcc8a5c4972c5206a98b105027877fbd96d900,Active,No,https://verify.pharma.in/qr/64ceb04066238949
QR000853,BAT000853,DRG0053,Olanzapine 10mg,68c4cbcdce5907035e30562a66e1662e015fa6ecb419b7b6da6dcc7c3ce16c8e,v2,02-01-2025,Pfizer India,01-09-2028,189,14-05-2026 08:34,AMRI Hospital Kolkata,Kiosk,178,11,94.2,0x3ac193dafc47258428cdf001f273bd4007b23f5af20cd43123a8e78ecd840b,Active,No,https://verify.pharma.in/qr/68c4cbcdce590703
QR000854,BAT000854,DRG0054,Risperidone 2mg,fe9c1eeba5e0b4207a10c578807196991b77134132d4000e64225cc41b7678b9,v2,16-10-2025,Torrent Pharmaceuticals,09-08-2029,427,07-05-2026 22:01,Medanta Hospital Gurugram,Web,413,14,96.7,0xe43f2e79c19006c42d253785ba0d877e90e93fe9ff35f44548552f0af1c89a,Active,No,https://verify.pharma.in/qr/fe9c1eeba5e0b420
QR000855,BAT000855,DRG0055,Diazepam 5mg,fab717604be2b1fda3e04423bc545102496a95ff61e70f2dc72eeb50b04f6c19,v2,29-08-2025,Zydus Cadila,26-02-2028,270,20-04-2026 15:31,Medanta Hospital Gurugram,Mobile,255,15,94.4,0x3e26fa5a69d2a0fdb07ac7b4b43effaec0ad39f7d578d4a1392526092083d2,Active,No,https://verify.pharma.in/qr/fab717604be2b1fd
QR000856,BAT000856,DRG0056,Levetiracetam 500mg,96a7af6bdcfa78838323c46dbc2f86566f0d984eb40bb214e5cb570c929150bb,v2,08-05-2026,Novartis India,19-03-2030,452,25-04-2026 15:34,Apollo Hospital Mumbai,Web,406,46,89.8,0x84fd940efbd70f9c9391e3b5f28ce915089c38211b76ae096444a9a95752e3,Active,No,https://verify.pharma.in/qr/96a7af6bdcfa7883
QR000857,BAT000857,DRG0057,Carbamazepine 200mg,335bdc3d15f0ccf0fcf239791745542ff79574583f8b546fff272a953be104c4,v2,19-08-2025,Serum Institute of India,10-09-2029,352,26-04-2026 14:55,PGIMER Chandigarh,Scanner,317,35,90.1,0x0c59d433866e76ee9b437528c71841c0d570f558f3a677490a54794f55ea89,Active,No,https://verify.pharma.in/qr/335bdc3d15f0ccf0
QR000858,BAT000858,DRG0058,Pregabalin 75mg,5408264b926d19936f5e340d4737b5da82600a759136e9f7acc3d9a375874052,v2,05-01-2026,Abbott Healthcare India,03-09-2028,92,06-05-2026 04:36,AMRI Hospital Kolkata,Kiosk,80,12,87.0,0xed2f3039cefc160d3b6582750a06a65861e62ad8e3c7b6f5b1c91fe5fe4f1a,Active,No,https://verify.pharma.in/qr/5408264b926d1993
QR000859,BAT000859,DRG0059,Donepezil 10mg,58148b622c6c1fd0402d3e1e7a13b3e268ce3ee2b9248ff3c71c3dca33b47206,v2,26-05-2025,Lupin Pharmaceuticals,10-05-2027,223,26-04-2026 09:03,Manipal Hospital Bengaluru,Kiosk,217,6,97.3,0x56902ad890c2e626dad4c1a7afa9505491e605c5bd475a2c7a171ed57f6ac3,Active,No,https://verify.pharma.in/qr/58148b622c6c1fd0
QR000860,BAT000860,DRG0060,Valproate 500mg,869bad2df7b70618fe1b830b6e5e7268dbf2489ffdd074b36cb05abc8e6c69a1,v2,11-05-2025,Novartis India,26-02-2030,483,01-05-2026 02:48,AIIMS Delhi,Web,411,72,85.1,0xf1f38fdcc303cb527b6b695ff82338140014b30715c27daebf5c86c8d67271,Active,No,https://verify.pharma.in/qr/869bad2df7b70618
QR000861,BAT000861,DRG0061,Levothyroxine 50mcg,27324e201a543432fbe9ba865773dd803d24d5e6e88ea1a335ca4b45a1355e75,v2,23-12-2025,Novartis India,19-05-2029,96,25-04-2026 13:51,Sterling Hospital Ahmedabad,Mobile,94,2,97.9,0x33436295bbc55026375202d452f913b2e86b7e2da58cdbcfa1a9081b141cfa,Active,No,https://verify.pharma.in/qr/27324e201a543432
QR000862,BAT000862,DRG0062,Prednisolone 10mg,8f6e5d34e867c7906e75d36d09f9d426f179c2fb69d807e466e1d248c0fbeeeb,v2,28-06-2025,AstraZeneca India,20-04-2027,391,09-05-2026 07:17,Sterling Hospital Ahmedabad,Kiosk,388,3,99.2,0x1f7a1270a523689b17457695bf8ae47aefa054882d3433174fe6561d6f133f,Active,No,https://verify.pharma.in/qr/8f6e5d34e867c790
QR000863,BAT000863,DRG0063,Dexamethasone 4mg Inj,d04dc94c76e95b893322f07d56af557e9fcf0833a20b4cdd2425e4c44abe95e0,v2,07-01-2026,Alkem Laboratories,19-05-2028,334,26-04-2026 12:10,KEM Hospital Pune,Web,312,22,93.4,0x7bb9863e6f3dc9ffd2ea54abedc9e84c2a2c078e96d309f7b8490e9cd11878,Active,No,https://verify.pharma.in/qr/d04dc94c76e95b89
QR000864,BAT000864,DRG0064,Hydrocortisone 100mg Inj,174d663f405d044725c3a7817b682d4f1893d6ca06fbdd495b026756872862c4,v2,07-04-2025,Cadila Healthcare,19-09-2028,454,30-04-2026 18:36,KEM Hospital Pune,Mobile,398,56,87.7,0xdbdf71ead61fe2c0f0b20a62eedc538447e706df8e4a0029818e3be05fb209,Active,No,https://verify.pharma.in/qr/174d663f405d0447
QR000865,BAT000865,DRG0065,Insulin NPH,b2375692f9573fcadaac5a68549aeb3ed0f4b67ec47b35b60f50c79851d11d36,v2,25-07-2025,Torrent Pharmaceuticals,16-12-2026,156,14-05-2026 06:37,PGIMER Chandigarh,Mobile,144,12,92.3,0x4ea72eb840999b9ba628adf68d5833441cf59c9fca92535eeffdb6f04dd1b5,Active,No,https://verify.pharma.in/qr/b2375692f9573fca
QR000866,BAT000866,DRG0066,Methotrexate 2.5mg,7e01c8b6f6d2df20ab9df90d8b5e2cdbce398f2663877048af27b1a298bd70f4,v2,12-08-2025,IPCA Laboratories,18-07-2027,190,22-04-2026 15:16,Ruby Hall Clinic Pune,Scanner,180,10,94.7,0x9ec448b61da151be3caeb8ecbb83ea25b6f7a65f708ffb3bd89ce44f6c687e,Active,No,https://verify.pharma.in/qr/7e01c8b6f6d2df20
QR000867,BAT000867,DRG0067,Imatinib 400mg,766c2369eceec2657f1af1eb581608885a0568acbf31a256539f392682c9512a,v2,28-05-2025,AstraZeneca India,25-08-2027,206,19-04-2026 14:39,Manipal Hospital Bengaluru,Kiosk,202,4,98.1,0x647328b2ae808754e9d8c8421dcf405b2be5726a8d5c34fda451dfe5843287,Active,No,https://verify.pharma.in/qr/766c2369eceec265
QR000868,BAT000868,DRG0068,Paclitaxel Inj,1b675f782ddca51c5805e9d2ceb6971655be960f55b8b8f5b8d4394cd9584b7d,v2,05-02-2025,Abbott Healthcare India,20-01-2028,110,22-04-2026 04:33,KGMU Lucknow,Web,107,3,97.3,0x9cfe0e91b4551757e1cb9e3b84ec0f9be906b05a700a1711da470619e5361a,Active,No,https://verify.pharma.in/qr/1b675f782ddca51c
QR000869,BAT000869,DRG0069,Cisplatin Inj,57e4a9f8422aefe0a7452e6f211c759c0fb4b8f44e0f04e372220b5012fef83a,v2,04-12-2025,Cadila Healthcare,12-05-2028,495,04-05-2026 09:44,SMS Hospital Jaipur,Web,472,23,95.4,0xed67cd9932b0c332522879ef071eb33fa136796573e91d12c805dd2e0000c1,Active,No,https://verify.pharma.in/qr/57e4a9f8422aefe0
QR000870,BAT000870,DRG0070,Capecitabine 500mg,205c54e67528850ee627bcb233efb9e14098178b33828fb22e8a23967112e75e,v2,09-10-2025,Serum Institute of India,23-06-2028,280,27-04-2026 10:58,KEM Hospital Pune,Scanner,246,34,87.9,0x26493f3a289c3ef3b91b4deda8fb40465ae261a0d06f004bf0c587299a7daa,Active,No,https://verify.pharma.in/qr/205c54e67528850e
QR000871,BAT000871,DRG0071,Vitamin D3 60000IU,7eca6da7348c7a6e4abda871e68d3165d9347860419fb147ba576a8d0089d7ce,v2,09-06-2025,Novartis India,05-02-2029,90,06-05-2026 17:22,PGIMER Chandigarh,Mobile,76,14,84.4,0xc83a56f74f9ac195bbe3d558c01683425d77add9c3136e87cb7419ffad935e,Active,Yes,https://verify.pharma.in/qr/7eca6da7348c7a6e
QR000872,BAT000872,DRG0072,Vitamin B12 1mg Inj,ebb384019476b930359bd1ace6d2b00a806bd30b10844d5ef367c6fe64300020,v2,17-05-2025,Biological E Ltd,12-12-2028,207,21-04-2026 12:39,Civil Hospital Surat,Mobile,203,4,98.1,0xd1fedd6b302566f6eea88f59637ddb0d92fe1bed6b84f238712465281edd7c,Active,No,https://verify.pharma.in/qr/ebb384019476b930
QR000873,BAT000873,DRG0073,Folic Acid 5mg,68879c9e674dbdd5d4c474d02c72e98814a7b2596926fad63c59ba0be50c4e13,v2,04-07-2025,Lupin Pharmaceuticals,12-08-2029,410,29-04-2026 23:17,Yashoda Hospital Hyderabad,Kiosk,367,43,89.5,0xadc2586104e96131106e7caeb1aa8ac6db964acd996b810f4b1d6fadcd3cc5,Active,No,https://verify.pharma.in/qr/68879c9e674dbdd5
QR000874,BAT000874,DRG0074,Iron 100mg Tablet,ebe4ae1192e7f5a72afcec1e95e9b173d6aa35da9f1eed846babe85b007c2e0a,v2,06-07-2025,Cadila Healthcare,21-12-2026,479,29-04-2026 17:54,AIIMS Delhi,Mobile,423,56,88.3,0xf0d3b1151b2134f7ed3cb4825a8f83ba21a89619593700d8d52be9bea11eb7,Active,No,https://verify.pharma.in/qr/ebe4ae1192e7f5a7
QR000875,BAT000875,DRG0075,Calcium + Vit D3,fa078f286052e4e6b52ea2d294d1d9db9f9e4425e6844ccee42bca2b0aa5e2de,v2,21-07-2025,Cipla Ltd,17-04-2028,23,28-04-2026 12:26,Manipal Hospital Bengaluru,Scanner,22,1,95.7,0x1a0385e33f24cbe9473dc204537783a1bd39a81cd7b4d611c74f13f0d4dd46,Active,No,https://verify.pharma.in/qr/fa078f286052e4e6
QR000876,BAT000876,DRG0076,Hydroxychloroquine 200mg,b200cf115c6ab6124f044adc66307858426f1ff0589f16bc3d7b5f1c8c5a7d2e,v2,06-03-2025,Wockhardt Ltd,22-02-2028,231,04-05-2026 16:40,Ruby Hall Clinic Pune,Scanner,214,17,92.6,0xa44064a2eea363d77ecef69678845bee672d8b32e7cb3b6784bdae94511dd7,Active,No,https://verify.pharma.in/qr/b200cf115c6ab612
QR000877,BAT000877,DRG0077,Adalimumab 40mg Inj,eb2118c066b31daf890f6fdf7e608634535f44066e790c96ab0ef7f2d40043b7,v2,22-04-2026,Lupin Pharmaceuticals,14-01-2030,250,04-05-2026 00:56,Medanta Hospital Gurugram,Web,212,38,84.8,0xf328fb022e4f62b79bc986bd81326f678fae2824dd6063e410460de152c4eb,Active,Yes,https://verify.pharma.in/qr/eb2118c066b31daf
QR000878,BAT000878,DRG0078,Tacrolimus 1mg,5bf84e2e371fadd21b05d8bfac09a2ba816ab016b98c3c758d57e145c5c91004,v2,11-04-2026,Dr Reddy's Laboratories,29-10-2028,77,15-05-2026 05:19,AIIMS Delhi,Kiosk,67,10,87.0,0xee77a5ad9f215abdaf6701390638044ad501f8ab9343c8851cdd7a928efe8a,Active,No,https://verify.pharma.in/qr/5bf84e2e371fadd2
QR000879,BAT000879,DRG0079,Azathioprine 50mg,b27b9ef845e0d6b75555159feff46f05795a1ff06ddf837a84181cac896e1f8e,v2,30-03-2025,Sun Pharmaceutical Industries,28-06-2029,359,09-05-2026 14:15,KGMU Lucknow,Mobile,319,40,88.9,0xd292e0f30302bc1f95e2bc3600945dd192d12af6375b490fc10223a341f5cb,Active,No,https://verify.pharma.in/qr/b27b9ef845e0d6b7
QR000880,BAT000880,DRG0080,Mycophenolate 500mg,d465d2c251200129e4c95565324555d2f0ac6eb2fca30587a5a8a26b88ca6d1e,v2,14-05-2026,Sun Pharmaceutical Industries,14-09-2028,415,19-04-2026 21:31,SMS Hospital Jaipur,Kiosk,400,15,96.4,0xf84357df26998421b5b89d2c33a4d0ac28103143941655a0a51deefb06e9df,Active,No,https://verify.pharma.in/qr/d465d2c251200129
QR000881,BAT000881,DRG0081,Albendazole 400mg,ac92fc41fe7bdd0b4b3e287e963d66dde2535031ff4f1b116842796c891a11ae,v2,21-12-2025,Bharat Biotech,28-10-2026,102,21-04-2026 12:20,Medanta Hospital Gurugram,Web,100,2,98.0,0x0e631bf50ae1b827f8cbb797a834ec23951f7c14048ccf1c9074bf612e9ad4,Active,No,https://verify.pharma.in/qr/ac92fc41fe7bdd0b
QR000882,BAT000882,DRG0082,Ivermectin 3mg,709ea37e4bc735de597c4f0dd04fd01e26f8a27d8ea0b796b1f89bf52c367bae,v2,01-12-2025,Biological E Ltd,11-10-2026,263,16-04-2026 23:58,Civil Hospital Surat,Scanner,241,22,91.6,0xfb53d6f1236454ae0bd48ed703079a9d2b3648e777f7498e2249e10ee6e25a,Active,No,https://verify.pharma.in/qr/709ea37e4bc735de
QR000883,BAT000883,DRG0083,Artemether-Lumefantrine,57d6a784d51c1b67e2598ff7cf78f7846125b80869b45eae301304c22adee127,v2,01-03-2025,Cipla Ltd,17-10-2028,349,23-04-2026 01:57,Manipal Hospital Bengaluru,Mobile,325,24,93.1,0x8129a744f33d2c431884a14f8bc9731147cba2356ae34514b4fde4e93cde2b,Active,No,https://verify.pharma.in/qr/57d6a784d51c1b67
QR000884,BAT000884,DRG0084,Chloroquine 250mg,d570ebb899ad0a308ff604e6b7dc0dba1cbc46daa9a3e1487a811d2dcf9f4c2f,v2,07-02-2026,Lupin Pharmaceuticals,24-12-2028,245,25-04-2026 20:40,AMRI Hospital Kolkata,Web,237,8,96.7,0x1d6045a8f7761657b6f13c981a1330907ebd848fc6462d1765d3ec053170a1,Active,No,https://verify.pharma.in/qr/d570ebb899ad0a30
QR000885,BAT000885,DRG0085,Primaquine 15mg,673b66b41c7bec6dac485695a83ab60ed52cc709c03e8761f1eb0e55a34ab799,v2,01-05-2025,IPCA Laboratories,16-11-2027,201,04-05-2026 14:21,KGMU Lucknow,Mobile,198,3,98.5,0x94dfca0ad8a04937861c18d8791b92acdcfe82e4c8d925ff4567a3c6ba6de6,Active,No,https://verify.pharma.in/qr/673b66b41c7bec6d
QR000886,BAT000886,DRG0086,Adrenaline 1mg Inj,28e787eea2608b1767bc0166c6f0a2daa62fa44eb33f197ac219dfc67f2827be,v2,11-09-2025,AstraZeneca India,17-06-2029,142,15-04-2026 20:09,MGM Hospital Chennai,Web,136,6,95.8,0xd539e7131551e6cdfc56b7421f81d9131700ea600c4c6a92ca0935c3ec3fa3,Active,No,https://verify.pharma.in/qr/28e787eea2608b17
QR000887,BAT000887,DRG0087,Dopamine 200mg Inj,c240e9ced82be4b745ca3af1d79f009c5d19589500ab85cd786029b001114d9c,v2,12-02-2025,Zydus Cadila,10-11-2026,379,15-05-2026 23:21,KEM Hospital Pune,Web,334,45,88.1,0xc1cc2d41cea141ed7806becec831c0b04ac14f39d7ff45f2f709c743790943,Active,No,https://verify.pharma.in/qr/c240e9ced82be4b7
QR000888,BAT000888,DRG0088,Heparin 5000IU Inj,3b5de5126f9403dfa1f53a5510c4ebdc5bf8f605319c82b33367b29811b11c98,v2,18-01-2025,AstraZeneca India,12-12-2028,237,25-04-2026 20:29,Ruby Hall Clinic Pune,Kiosk,236,1,99.6,0x0980d27a742f815db74e459db46e930a36909c9f23fe5594371ffebb9a8292,Active,No,https://verify.pharma.in/qr/3b5de5126f9403df
QR000889,BAT000889,DRG0089,Naloxone 0.4mg Inj,837fe9e8bff63ca8037d1b9689caa36b9722361df50126f74872b090b8fa0c3c,v2,02-02-2026,Dr Reddy's Laboratories,26-01-2028,375,16-05-2026 05:12,Civil Hospital Surat,Mobile,319,56,85.1,0x5f05d889258ce7e1ec10c93e8625bcbd8f4dc03744f66f40acae6d3e5e2b3e,Active,No,https://verify.pharma.in/qr/837fe9e8bff63ca8
QR000890,BAT000890,DRG0090,Alteplase 50mg Inj,a424d16abe4c7f65382b71a74cfb68420abf2aa58ad073224d3050e1fa17846e,v2,25-06-2025,Dr Reddy's Laboratories,27-05-2028,455,15-05-2026 01:12,AMRI Hospital Kolkata,Kiosk,387,68,85.1,0x8865072e01305d6ea83213c3cd87b32c16409be01e1743fad2b6d8ff3c6be9,Active,No,https://verify.pharma.in/qr/a424d16abe4c7f65
QR000891,BAT000891,DRG0091,Betamethasone Cream,78f385e041c61369498961fec25ec814963b8c0d90b5124ad2579b3625565c1f,v2,12-09-2025,Alkem Laboratories,05-10-2026,85,25-04-2026 04:58,SMS Hospital Jaipur,Mobile,77,8,90.6,0x7756cd5fe0f244fe514af88a07683149fb9f1812c8a104ad410a2167cd63f6,Active,No,https://verify.pharma.in/qr/78f385e041c61369
QR000892,BAT000892,DRG0092,Isotretinoin 20mg,f5dde7b3b01f6360414641e8e7cd810b0891ecb58c84d23275cc15dc2170d3ff,v2,11-02-2025,Bharat Biotech,13-06-2028,183,04-05-2026 09:41,AIIMS Delhi,Scanner,170,13,92.9,0x7aa088d27f14e9c422bb0e963718d19f728dfdb44d66b6ed200d91e366597a,Active,No,https://verify.pharma.in/qr/f5dde7b3b01f6360
QR000893,BAT000893,DRG0093,Acitretin 10mg,9be8637770e4a16a2164c52d3961361edf760af31ad1773ff6359bc34cd42747,v2,01-11-2025,Serum Institute of India,18-12-2026,268,01-05-2026 05:28,Yashoda Hospital Hyderabad,Kiosk,248,20,92.5,0x17e031688f7765216920e6039b1d5d2b0e2597580521cf43f67683ee0a6364,Active,No,https://verify.pharma.in/qr/9be8637770e4a16a
